#Observation Type, Mission, Provenance Name, Instrument, Project, Filters, Waveband, Target Name, Target Classification, Observation ID, RA, Dec, Calibration Level, Start Time, Exposure Length, Release Date, Proposal Type," Distance ("")"
intentType,obs_collection,provenance_name,instrument_name,project,filters,wavelength_region,target_name,target_classification,obs_id,s_ra,s_dec,calib_level,t_min,t_exptime,t_obs_release,proposal_type,distance
science,HST,CALFGS,FGS,HST,NOCHANGE;F583W,Optical,CK2-3-REF,CALIBRATION;FGS STABILITY;;STAR;,f0wt0302m,217.4819342,-62.689244,1,48723.80843,126.75,48754.55475,SV/AST,0
science,HST,CALFGS,FGS,HST,NOCHANGE;F583W,Optical,CK2-4-REF,CALIBRATION;FGS STABILITY;;STAR;,f0wt0303m,217.4546217,-62.689341,1,48723.81032,182.55,48754.55506,SV/AST,0
science,HST,CALFGS,FGS,HST,NOCHANGE;F583W,Optical,CK2-5-REF,CALIBRATION;FGS STABILITY;;STAR;,f0wt0304m,217.4353808,-62.691332,1,48723.81287,104.7,48754.55538,SV/AST,0
science,HST,CALFGS,FGS,HST,NOCHANGE;F583W,Optical,CK2-6-REF,CALIBRATION;FGS STABILITY;;STAR;,f0wt0305m,217.4860771,-62.662371,1,48723.81451,104.7,48754.55571,SV/AST,0
science,HST,CALFGS,FGS,HST,NOCHANGE;F583W,Optical,CK2-7-REF,CALIBRATION;FGS STABILITY;;STAR;,f0wt0306m,217.434505,-62.686885,1,48723.81616,130.8,48754.556,SV/AST,0
science,HST,CALFGS,FGS,HST,NOCHANGE;F583W,Optical,CK2-8-REF,CALIBRATION;FGS STABILITY;;STAR;,f0wt0307m,217.4203125,-62.694848,1,48723.8181,130.8,48754.55631,SV/AST,0
science,HST,CALFGS,FGS,HST,NOCHANGE;F583W,Optical,CK2-1,CALIBRATION;FGS STABILITY;;STAR;,f0wt0308m,217.4468933,-62.68136501,1,48723.82005,71.550003,48754.55662,SV/AST,0
science,HST,CALFGS,FGS,HST,F583W,Optical,CK2-1,CALIBRATION;FGS STABILITY;;STAR;,f0wt0401m,217.4467209,-62.68135513,1,48736.39598,97.800003,48767.03954,SV/AST,0
science,HST,CALFGS,FGS,HST,NOCHANGE;F583W,Optical,CK2-3-REF,CALIBRATION;FGS STABILITY;;STAR;,f0wt0402m,217.4819342,-62.689244,1,48736.39747,126.6,48767.03991,SV/AST,0
science,HST,CALFGS,FGS,HST,NOCHANGE;F583W,Optical,CK2-4-REF,CALIBRATION;FGS STABILITY;;STAR;,f0wt0403m,217.4546217,-62.689341,1,48736.39936,182.7,48767.04032,SV/AST,0
science,HST,CALFGS,FGS,HST,NOCHANGE;F583W,Optical,CK2-5-REF,CALIBRATION;FGS STABILITY;;STAR;,f0wt0404m,217.4353808,-62.691332,1,48736.40191,104.7,48767.04071,SV/AST,0
science,HST,CALFGS,FGS,HST,NOCHANGE;F583W,Optical,CK2-6-REF,CALIBRATION;FGS STABILITY;;STAR;,f0wt0405m,217.4860771,-62.662371,1,48736.40314,141.95,48767.04115,SV/AST,0
science,HST,CALFGS,FGS,HST,NOCHANGE;F583W,Optical,CK2-7-REF,CALIBRATION;FGS STABILITY;;STAR;,f0wt0406m,217.434505,-62.686885,1,48736.40478,167.95,48767.0415,SV/AST,0
science,HST,CALFGS,FGS,HST,NOCHANGE;F583W,Optical,CK2-8-REF,CALIBRATION;FGS STABILITY;;STAR;,f0wt0407m,217.4203125,-62.694848,1,48736.40672,167.95,48767.042,SV/AST,0
science,HST,CALFGS,FGS,HST,NOCHANGE;F583W,Optical,CK2-1,CALIBRATION;FGS STABILITY;;STAR;,f0wt0408m,217.4467207,-62.68135512,1,48736.40867,108.95,48767.04247,SV/AST,0
science,HST,CALFGS,FGS,HST,F583W,Optical,CK2-1,CALIBRATION;FGS STABILITY;;STAR;,f0wt0501m,217.4465132,-62.6813335,1,48751.38865,126.95,48787.07361,SV/AST,0
science,HST,CALFGS,FGS,HST,NOCHANGE;F583W,Optical,CK2-3-REF,CALIBRATION;FGS STABILITY;;STAR;,f0wt0502m,217.4819342,-62.689244,1,48751.39012,156.95,48783.59323,SV/AST,0
science,HST,CALFGS,FGS,HST,NOCHANGE;F583W,Optical,CK2-4-REF,CALIBRATION;FGS STABILITY;;STAR;,f0wt0503m,217.4546217,-62.689341,1,48751.39193,219.95,48783.59361,SV/AST,0
science,HST,CALFGS,FGS,HST,NOCHANGE;F583W,Optical,CK2-5-REF,CALIBRATION;FGS STABILITY;;STAR;,f0wt0504m,217.4353808,-62.691332,1,48751.39448,141.95,48783.59399,SV/AST,0
science,HST,CALFGS,FGS,HST,NOCHANGE;F583W,Optical,CK2-6-REF,CALIBRATION;FGS STABILITY;;STAR;,f0wt0505m,217.4860771,-62.662371,1,48751.39654,104.55,48782.06216,SV/AST,0
science,HST,CALFGS,FGS,HST,NOCHANGE;F583W,Optical,CK2-7-REF,CALIBRATION;FGS STABILITY;;STAR;,f0wt0506m,217.434505,-62.686885,1,48751.39818,61.799999,48782.06322,SV/AST,0
science,HST,CALFGS,FGS,HST,NOCHANGE;F583W,Optical,CK2-8-REF,CALIBRATION;FGS STABILITY;;STAR;,f0wt0507m,217.4203125,-62.694848,1,48751.40013,130.64999,48782.06406,SV/AST,0
science,HST,CALFGS,FGS,HST,NOCHANGE;F583W,Optical,CK2-10-REF,CALIBRATION;FGS STABILITY;;STAR;,f0wt0508m,217.3731942,-62.662674,1,48751.40207,104.7,48782.06442,SV/AST,0
science,HST,CALFGS,FGS,HST,NOCHANGE;F583W,Optical,CK2-1,CALIBRATION;FGS STABILITY;;STAR;,f0wt0509m,217.446513,-62.68133347,1,48751.4033,108.95,48783.59442,SV/AST,0
science,HST,CALFGS,FGS,HST,F583W,Optical,CK2-1,CALIBRATION;FGS STABILITY;;STAR;,f0wt0601m,217.446443,-62.68132379,1,48756.508,126.95,48787.58618,SV/AST,0
science,HST,CALFGS,FGS,HST,NOCHANGE;F583W,Optical,CK2-3-REF,CALIBRATION;FGS STABILITY;;STAR;,f0wt0602m,217.4819342,-62.689244,1,48756.50947,156.95,48787.58644,SV/AST,0
science,HST,CALFGS,FGS,HST,NOCHANGE;F583W,Optical,CK2-4-REF,CALIBRATION;FGS STABILITY;;STAR;,f0wt0603m,217.4546217,-62.689341,1,48756.51128,219.95,48787.58672,SV/AST,0
science,HST,CALFGS,FGS,HST,NOCHANGE;F583W,Optical,CK2-5-REF,CALIBRATION;FGS STABILITY;;STAR;,f0wt0604m,217.4353808,-62.691332,1,48756.51383,141.95,48787.58709,SV/AST,0
science,HST,CALFGS,FGS,HST,NOCHANGE;F583W,Optical,CK2-6-REF,CALIBRATION;FGS STABILITY;;STAR;,f0wt0605m,217.4860771,-62.662371,1,48756.51547,141.95,48787.5874,SV/AST,0
science,HST,CALFGS,FGS,HST,NOCHANGE;F583W,Optical,CK2-7-REF,CALIBRATION;FGS STABILITY;;STAR;,f0wt0606m,217.434505,-62.686885,1,48756.51712,167.95,48787.58769,SV/AST,0
science,HST,CALFGS,FGS,HST,NOCHANGE;F583W,Optical,CK2-8-REF,CALIBRATION;FGS STABILITY;;STAR;,f0wt0607m,217.4203125,-62.694848,1,48756.51906,167.95,48787.58797,SV/AST,0
science,HST,CALFGS,FGS,HST,NOCHANGE;F583W,Optical,CK2-10-REF,CALIBRATION;FGS STABILITY;;STAR;,f0wt0608m,217.3731942,-62.662674,1,48756.52101,141.95,48787.58823,SV/AST,0
science,HST,CALFGS,FGS,HST,NOCHANGE;F583W,Optical,CK2-1,CALIBRATION;FGS STABILITY;;STAR;,f0wt0609m,217.4464428,-62.68132376,1,48756.52265,108.95,48787.5885,SV/AST,0
science,HST,CALFGS,FGS,HST,F583W,Optical,CK2-1,CALIBRATION;FGS STABILITY;;STAR;,f0wt0701m,217.4463975,-62.68131684,1,48759.85928,126.95,48790.56441,SV/AST,0
science,HST,CALFGS,FGS,HST,NOCHANGE;F583W,Optical,CK2-3-REF,CALIBRATION;FGS STABILITY;;STAR;,f0wt0702m,217.4819342,-62.689244,1,48759.86075,156.95,48790.56472,SV/AST,0
science,HST,CALFGS,FGS,HST,NOCHANGE;F583W,Optical,CK2-4-REF,CALIBRATION;FGS STABILITY;;STAR;,f0wt0703m,217.4546217,-62.689341,1,48759.86257,219.95,48790.565,SV/AST,0
science,HST,CALFGS,FGS,HST,NOCHANGE;F583W,Optical,CK2-5-REF,CALIBRATION;FGS STABILITY;;STAR;,f0wt0704m,217.4353808,-62.691332,1,48759.86512,141.95,48790.56534,SV/AST,0
science,HST,CALFGS,FGS,HST,NOCHANGE;F583W,Optical,CK2-6-REF,CALIBRATION;FGS STABILITY;;STAR;,f0wt0705m,217.4860771,-62.662371,1,48759.86676,141.95,48790.56568,SV/AST,0
science,HST,CALFGS,FGS,HST,NOCHANGE;F583W,Optical,CK2-7-REF,CALIBRATION;FGS STABILITY;;STAR;,f0wt0706m,217.434505,-62.686885,1,48759.8684,167.95,48790.56606,SV/AST,0
science,HST,CALFGS,FGS,HST,NOCHANGE;F583W,Optical,CK2-8-REF,CALIBRATION;FGS STABILITY;;STAR;,f0wt0707m,217.4203125,-62.694848,1,48759.87035,167.95,48790.56647,SV/AST,0
science,HST,CALFGS,FGS,HST,NOCHANGE;F583W,Optical,CK2-1,CALIBRATION;FGS STABILITY;;STAR;,f0wt0708m,217.4463973,-62.68131682,1,48759.87229,108.95,48790.56677,SV/AST,0
science,HST,CALFGS,FGS,HST,F583W,Optical,CK2-1,CALIBRATION;FGS STABILITY;;STAR;,f0wt0801m,217.4462665,-62.68129388,1,48769.70704,97.650002,48801.04219,SV/AST,0
science,HST,CALFGS,FGS,HST,NOCHANGE;F583W,Optical,CK2-3-REF,CALIBRATION;FGS STABILITY;;STAR;,f0wt0802m,217.4819342,-62.689244,1,48769.70852,126.75,48801.04346,SV/AST,0
science,HST,CALFGS,FGS,HST,NOCHANGE;F583W,Optical,CK2-4-REF,CALIBRATION;FGS STABILITY;;STAR;,f0wt0803m,217.4546217,-62.689341,1,48769.71042,115.05,48801.04464,SV/AST,0
science,HST,CALFGS,FGS,HST,NOCHANGE;F583W,Optical,CK2-5-REF,CALIBRATION;FGS STABILITY;;STAR;,f0wt0804m,217.4353808,-62.691332,1,48769.71296,104.55,48801.04576,SV/AST,0
science,HST,CALFGS,FGS,HST,NOCHANGE;F583W,Optical,CK2-6-REF,CALIBRATION;FGS STABILITY;;STAR;,f0wt0805m,217.4860771,-62.662371,1,48769.71461,104.7,48801.04692,SV/AST,0
science,HST,CALFGS,FGS,HST,NOCHANGE;F583W,Optical,CK2-7-REF,CALIBRATION;FGS STABILITY;;STAR;,f0wt0806m,217.434505,-62.686885,1,48769.71625,130.64999,48801.04777,SV/AST,0
science,HST,CALFGS,FGS,HST,NOCHANGE;F583W,Optical,CK2-8-REF,CALIBRATION;FGS STABILITY;;STAR;,f0wt0807m,217.4203125,-62.694848,1,48769.71819,130.64999,48801.04862,SV/AST,0
science,HST,CALFGS,FGS,HST,NOCHANGE;F583W,Optical,CK2-1,CALIBRATION;FGS STABILITY;;STAR;,f0wt0808m,217.4462663,-62.68129384,1,48769.72014,71.550003,48801.04924,SV/AST,0
science,HST,CALFGS,FGS,HST,F583W,Optical,CK2-1,CALIBRATION;FGS STABILITY;;STAR;,f0wt0901m,217.4460905,-62.68125547,1,48783.70155,97.650002,48814.56777,SV/AST,0
science,HST,CALFGS,FGS,HST,NOCHANGE;F583W,Optical,CK2-3-REF,CALIBRATION;FGS STABILITY;;STAR;,f0wt0902m,217.4819342,-62.689244,1,48783.70303,126.6,48814.56809,SV/AST,0
science,HST,CALFGS,FGS,HST,NOCHANGE;F583W,Optical,CK2-4-REF,CALIBRATION;FGS STABILITY;;STAR;,f0wt0903m,217.4546217,-62.689341,1,48783.70493,182.7,48814.56847,SV/AST,0
science,HST,CALFGS,FGS,HST,NOCHANGE;F583W,Optical,CK2-5-REF,CALIBRATION;FGS STABILITY;;STAR;,f0wt0904m,217.4353808,-62.691332,1,48783.70748,104.7,48814.56888,SV/AST,0
science,HST,CALFGS,FGS,HST,NOCHANGE;F583W,Optical,CK2-6-REF,CALIBRATION;FGS STABILITY;;STAR;,f0wt0905m,217.4860771,-62.662371,1,48783.70912,104.7,48814.56921,SV/AST,0
science,HST,CALFGS,FGS,HST,NOCHANGE;F583W,Optical,CK2-7-REF,CALIBRATION;FGS STABILITY;;STAR;,f0wt0906m,217.434505,-62.686885,1,48783.71076,130.64999,48814.56953,SV/AST,0
science,HST,CALFGS,FGS,HST,NOCHANGE;F583W,Optical,CK2-8-REF,CALIBRATION;FGS STABILITY;;STAR;,f0wt0907m,217.4203125,-62.694848,1,48783.71271,130.64999,48814.56986,SV/AST,0
science,HST,CALFGS,FGS,HST,NOCHANGE;F583W,Optical,CK2-1,CALIBRATION;FGS STABILITY;;STAR;,f0wt0908m,217.4460903,-62.68125544,1,48783.71424,108.95,48814.5702,SV/AST,0
science,HST,CALFGS,FGS,HST,F583W,Optical,CK2-1,CALIBRATION;FGS STABILITY;;STAR;,f0wt0a01m,217.4460148,-62.68123598,1,48790.12944,97.650002,48821.0177,SV/AST,0
science,HST,CALFGS,FGS,HST,NOCHANGE;F583W,Optical,CK2-3-REF,CALIBRATION;FGS STABILITY;;STAR;,f0wt0a02m,217.4819342,-62.689244,1,48790.13093,126.75,48821.01797,SV/AST,0
science,HST,CALFGS,FGS,HST,NOCHANGE;F583W,Optical,CK2-4-REF,CALIBRATION;FGS STABILITY;;STAR;,f0wt0a03m,217.4546217,-62.689341,1,48790.13282,113.55,48821.01826,SV/AST,0
science,HST,CALFGS,FGS,HST,NOCHANGE;F583W,Optical,CK2-5-REF,CALIBRATION;FGS STABILITY;;STAR;,f0wt0a04m,217.4353808,-62.691332,1,48790.13537,104.7,48821.01854,SV/AST,0
science,HST,CALFGS,FGS,HST,NOCHANGE;F583W,Optical,CK2-6-REF,CALIBRATION;FGS STABILITY;;STAR;,f0wt0a05m,217.4860771,-62.662371,1,48790.1366,141.95,48821.01928,SV/AST,0
science,HST,CALFGS,FGS,HST,NOCHANGE;F583W,Optical,CK2-7-REF,CALIBRATION;FGS STABILITY;;STAR;,f0wt0a06m,217.434505,-62.686885,1,48790.13824,167.95,48821.01956,SV/AST,0
science,HST,CALFGS,FGS,HST,NOCHANGE;F583W,Optical,CK2-8-REF,CALIBRATION;FGS STABILITY;;STAR;,f0wt0a07m,217.4203125,-62.694848,1,48790.1417,36.150002,48821.01881,SV/AST,0
science,HST,CALFGS,FGS,HST,NOCHANGE;F583W,Optical,CK2-1,CALIBRATION;FGS STABILITY;;STAR;,f0wt0a08m,217.4460147,-62.68123594,1,48790.14255,71.699997,48821.01904,SV/AST,0
science,HST,CALFGS,FGS,HST,F583W,Optical,PROXIMA-CENTAURI,STAR;M V-IV;,f0zk0101m,217.4458175,-62.68117444,1,48808.83779,126.95,49174.64296,GTO/AST,0
science,HST,CALFGS,FGS,HST,NOCHANGE;F583W,Optical,PROXCEN-3-REF,CALIBRATION;ASTROMETRIC;,f0zk0102m,217.4819342,-62.68924389,1,48808.83926,169.95,49174.64346,GTO/AST,0
science,HST,CALFGS,FGS,HST,NOCHANGE;F583W,Optical,PROXCEN-4-REF,CALIBRATION;ASTROMETRIC;,f0zk0103m,217.4546217,-62.68934083,1,48808.84123,232.95,49174.64398,GTO/AST,0
science,HST,CALFGS,FGS,HST,NOCHANGE;F583W,Optical,PROXCEN-5-REF,CALIBRATION;ASTROMETRIC;,f0zk0104m,217.4353806,-62.69133194,1,48808.84392,154.95,49174.64453,GTO/AST,0
science,HST,CALFGS,FGS,HST,NOCHANGE;F583W,Optical,PROXCEN-6-REF,CALIBRATION;ASTROMETRIC;,f0zk0105m,217.4860769,-62.66237083,1,48808.84622,111.45,49174.63975,GTO/AST,0
science,HST,CALFGS,FGS,HST,NOCHANGE;F583W,Optical,PROXCEN-7-REF,CALIBRATION;ASTROMETRIC;,f0zk0106m,217.434505,-62.686885,1,48808.84803,62.1,49174.64029,GTO/AST,0
science,HST,CALFGS,FGS,HST,NOCHANGE;F583W,Optical,PROXCEN-8-REF,CALIBRATION;ASTROMETRIC;,f0zk0107m,217.4203125,-62.69484778,1,48808.85015,133.8,49174.64083,GTO/AST,0
science,HST,CALFGS,FGS,HST,NOCHANGE;F583W,Optical,PROXCEN-10-REF,CALIBRATION;ASTROMETRIC;,f0zk0108m,217.3731942,-62.66267389,1,48808.85222,109.5,49174.64135,GTO/AST,0
science,HST,CALFGS,FGS,HST,NOCHANGE;F583W,Optical,PROXCEN-11-REF,CALIBRATION;ASTROMETRIC;,f0zk0109m,217.3725961,-62.66731583,1,48808.85404,107.25,49174.64187,GTO/AST,0
science,HST,CALFGS,FGS,HST,NOCHANGE;F583W,Optical,PROXIMA-CENTAURI,STAR;M V-IV;,f0zk010am,217.4458172,-62.68117444,1,48808.85583,74.55,49174.64244,GTO/AST,0
science,HST,CALFGS,FGS,HST,F583W,Optical,PROXIMA-CENTAURI,STAR;M V-IV;,f0zk0201m,217.4457233,-62.68113833,1,48819.41991,97.5,49185.10318,GTO/AST,0
science,HST,CALFGS,FGS,HST,NOCHANGE;F583W,Optical,PROXCEN-3-REF,CALIBRATION;ASTROMETRIC;,f0zk0202m,217.4819342,-62.68924389,1,48819.42139,139.8,49185.10344,GTO/AST,0
science,HST,CALFGS,FGS,HST,NOCHANGE;F583W,Optical,PROXCEN-4-REF,CALIBRATION;ASTROMETRIC;,f0zk0203m,217.4546217,-62.68934083,1,48819.42356,113.7,49185.10366,GTO/AST,0
science,HST,CALFGS,FGS,HST,NOCHANGE;F583W,Optical,PROXCEN-5-REF,CALIBRATION;ASTROMETRIC;,f0zk0204m,217.4353806,-62.69133194,1,48819.42622,110.55,49185.10391,GTO/AST,0
science,HST,CALFGS,FGS,HST,NOCHANGE;F583W,Optical,PROXCEN-6-REF,CALIBRATION;ASTROMETRIC;,f0zk0205m,217.4860769,-62.66237083,1,48819.42751,154.95,49185.10413,GTO/AST,0
science,HST,CALFGS,FGS,HST,NOCHANGE;F583W,Optical,PROXCEN-7-REF,CALIBRATION;ASTROMETRIC;,f0zk0206m,217.434505,-62.686885,1,48819.42931,180.95,49185.10436,GTO/AST,0
science,HST,CALFGS,FGS,HST,NOCHANGE;F583W,Optical,PROXCEN-8-REF,CALIBRATION;ASTROMETRIC;,f0zk0207m,217.4203125,-62.69484778,1,48819.4314,180.95,49185.10459,GTO/AST,0
science,HST,CALFGS,FGS,HST,NOCHANGE;F583W,Optical,PROXCEN-10-REF,CALIBRATION;ASTROMETRIC;,f0zk0208m,217.3731942,-62.66267389,1,48819.4335,154.95,49185.10486,GTO/AST,0
science,HST,CALFGS,FGS,HST,NOCHANGE;F583W,Optical,PROXCEN-11-REF,CALIBRATION;ASTROMETRIC;,f0zk0209m,217.3725961,-62.66731583,1,48819.43529,154.95,49185.10508,GTO/AST,0
science,HST,CALFGS,FGS,HST,NOCHANGE;F583W,Optical,PROXIMA-CENTAURI,STAR;M V-IV;,f0zk020am,217.4457233,-62.68113833,1,48819.43708,121.95,49185.10536,GTO/AST,0
science,HST,CALFGS,FGS,HST,F583W,Optical,PROXIMA-CENTAURI,STAR;M V-IV;,f0zk0301m,217.4456608,-62.68111056,1,48827.52068,126.95,49193.07464,GTO/AST,0
science,HST,CALFGS,FGS,HST,NOCHANGE;F583W,Optical,PROXCEN-3-REF,CALIBRATION;ASTROMETRIC;,f0zk0302m,217.4819342,-62.68924389,1,48827.52249,139.65,49196.6339,GTO/AST,0
science,HST,CALFGS,FGS,HST,NOCHANGE;F583W,Optical,PROXCEN-4-REF,CALIBRATION;ASTROMETRIC;,f0zk0303m,217.4546217,-62.68934083,1,48827.52454,113.85,49193.07262,GTO/AST,0
science,HST,CALFGS,FGS,HST,NOCHANGE;F583W,Optical,PROXCEN-5-REF,CALIBRATION;ASTROMETRIC;,f0zk0304m,217.4353806,-62.69133194,1,48827.52723,117.75,49193.07286,GTO/AST,0
science,HST,CALFGS,FGS,HST,NOCHANGE;F583W,Optical,PROXCEN-6-REF,CALIBRATION;ASTROMETRIC;,f0zk0305m,217.4860769,-62.66237083,1,48827.52903,117.75,49193.0731,GTO/AST,0
science,HST,CALFGS,FGS,HST,NOCHANGE;F583W,Optical,PROXCEN-7-REF,CALIBRATION;ASTROMETRIC;,f0zk0306m,217.434505,-62.686885,1,48827.53082,143.7,49193.07334,GTO/AST,0
science,HST,CALFGS,FGS,HST,NOCHANGE;F583W,Optical,PROXCEN-8-REF,CALIBRATION;ASTROMETRIC;,f0zk0307m,217.4203125,-62.69484778,1,48827.53292,143.55,49193.0736,GTO/AST,0
science,HST,CALFGS,FGS,HST,NOCHANGE;F583W,Optical,PROXCEN-10-REF,CALIBRATION;ASTROMETRIC;,f0zk0308m,217.3731942,-62.66267389,1,48827.53501,117.75,49193.07384,GTO/AST,0
science,HST,CALFGS,FGS,HST,NOCHANGE;F583W,Optical,PROXCEN-11-REF,CALIBRATION;ASTROMETRIC;,f0zk0309m,217.3725961,-62.66731583,1,48827.53681,117.6,49193.07413,GTO/AST,0
science,HST,CALFGS,FGS,HST,NOCHANGE;F583W,Optical,PROXIMA-CENTAURI,STAR;M V-IV;,f0zk030am,217.4456606,-62.68111056,1,48827.5386,84.6,49193.07441,GTO/AST,0
science,HST,CALFGS,FGS,HST,F583W,Optical,PROXIMA-CENTAURI,STAR;M V-IV;,f0zk0501m,217.4455522,-62.68105167,1,48845.32941,126.95,49211.10645,GTO/AST,0
science,HST,CALFGS,FGS,HST,NOCHANGE;F583W,Optical,PROXCEN-3-REF,CALIBRATION;ASTROMETRIC;,f0zk0502m,217.4819342,-62.68924389,1,48845.33088,169.95,49211.10674,GTO/AST,0
science,HST,CALFGS,FGS,HST,NOCHANGE;F583W,Optical,PROXCEN-4-REF,CALIBRATION;ASTROMETRIC;,f0zk0503m,217.4546217,-62.68934083,1,48845.3336,165,49211.10304,GTO/AST,0
science,HST,CALFGS,FGS,HST,NOCHANGE;F583W,Optical,PROXCEN-5-REF,CALIBRATION;ASTROMETRIC;,f0zk0504m,217.4353806,-62.69133194,1,48845.33603,110.7,49211.10332,GTO/AST,0
science,HST,CALFGS,FGS,HST,NOCHANGE;F583W,Optical,PROXCEN-6-REF,CALIBRATION;ASTROMETRIC;,f0zk0505m,217.4860769,-62.66237083,1,48845.33774,117.6,49211.10359,GTO/AST,0
science,HST,CALFGS,FGS,HST,NOCHANGE;F583W,Optical,PROXCEN-7-REF,CALIBRATION;ASTROMETRIC;,f0zk0506m,217.434505,-62.686885,1,48845.33966,132.6,49211.10387,GTO/AST,0
science,HST,CALFGS,FGS,HST,NOCHANGE;F583W,Optical,PROXCEN-8-REF,CALIBRATION;ASTROMETRIC;,f0zk0507m,217.4203125,-62.69484778,1,48845.34171,136.65,49211.10416,GTO/AST,0
science,HST,CALFGS,FGS,HST,NOCHANGE;F583W,Optical,PROXCEN-10-REF,CALIBRATION;ASTROMETRIC;,f0zk0508m,217.3731942,-62.66267389,1,48845.34373,117.75,49211.10443,GTO/AST,0
science,HST,CALFGS,FGS,HST,NOCHANGE;F583W,Optical,PROXCEN-11-REF,CALIBRATION;ASTROMETRIC;,f0zk0509m,217.3725961,-62.66731583,1,48845.34552,117.6,49211.10472,GTO/AST,0
science,HST,CALFGS,FGS,HST,NOCHANGE;F583W,Optical,PROXIMA-CENTAURI,STAR;M V-IV;,f0zk050am,217.4455522,-62.68105167,1,48845.34731,84.75,49211.10502,GTO/AST,0
science,HST,CALFGS,FGS,HST,F583W,Optical,PROXIMA-CENTAURI,STAR;M V-IV;,f0zk0601m,217.4455067,-62.68101917,1,48855.97398,126.95,49222.79898,GTO/AST,0
science,HST,CALFGS,FGS,HST,NOCHANGE;F583W,Optical,PROXCEN-3-REF,CALIBRATION;ASTROMETRIC;,f0zk0602m,217.4819342,-62.68924389,1,48855.97545,169.95,49222.79922,GTO/AST,0
science,HST,CALFGS,FGS,HST,NOCHANGE;F583W,Optical,PROXCEN-4-REF,CALIBRATION;ASTROMETRIC;,f0zk0603m,217.4546217,-62.68934083,1,48855.97742,232.95,49222.79949,GTO/AST,0
science,HST,CALFGS,FGS,HST,NOCHANGE;F583W,Optical,PROXCEN-5-REF,CALIBRATION;ASTROMETRIC;,f0zk0604m,217.4353806,-62.69133194,1,48855.98012,154.95,49222.79983,GTO/AST,0
science,HST,CALFGS,FGS,HST,NOCHANGE;F583W,Optical,PROXCEN-6-REF,CALIBRATION;ASTROMETRIC;,f0zk0605m,217.4860769,-62.66237083,1,48855.98191,154.95,49222.80013,GTO/AST,0
science,HST,CALFGS,FGS,HST,NOCHANGE;F583W,Optical,PROXCEN-7-REF,CALIBRATION;ASTROMETRIC;,f0zk0606m,217.434505,-62.686885,1,48855.9837,180.95,49222.8004,GTO/AST,0
science,HST,CALFGS,FGS,HST,NOCHANGE;F583W,Optical,PROXCEN-8-REF,CALIBRATION;ASTROMETRIC;,f0zk0607m,217.4203125,-62.69484778,1,48855.9858,180.95,49222.80069,GTO/AST,0
science,HST,CALFGS,FGS,HST,NOCHANGE;F583W,Optical,PROXCEN-10-REF,CALIBRATION;ASTROMETRIC;,f0zk0608m,217.3731942,-62.66267389,1,48855.98889,67.775,49222.79838,GTO/AST,0
science,HST,CALFGS,FGS,HST,NOCHANGE;F583W,Optical,PROXCEN-11-REF,CALIBRATION;ASTROMETRIC;,f0zk0609m,217.3725961,-62.66731583,1,48855.98969,154.95,49222.80095,GTO/AST,0
science,HST,CALFGS,FGS,HST,NOCHANGE;F583W,Optical,PROXIMA-CENTAURI,STAR;M V-IV;,f0zk060am,217.4455067,-62.68101917,1,48855.99189,84.6,49222.79874,GTO/AST,0
science,HST,CALFGS,FGS,HST,F583W,Optical,PROXIMA-CENTAURI,STAR;M V-IV;,f0zk0701m,217.4454744,-62.68098944,1,48866.81943,126.95,49232.65682,GTO/AST,0
science,HST,CALFGS,FGS,HST,NOCHANGE;F583W,Optical,PROXCEN-3-REF,CALIBRATION;ASTROMETRIC;,f0zk0702m,217.4819342,-62.68924389,1,48866.8209,169.95,49232.65715,GTO/AST,0
science,HST,CALFGS,FGS,HST,NOCHANGE;F583W,Optical,PROXCEN-4-REF,CALIBRATION;ASTROMETRIC;,f0zk0703m,217.4546217,-62.68934083,1,48866.82287,232.95,49232.65745,GTO/AST,0
science,HST,CALFGS,FGS,HST,NOCHANGE;F583W,Optical,PROXCEN-5-REF,CALIBRATION;ASTROMETRIC;,f0zk0704m,217.4353806,-62.69133194,1,48866.82557,154.95,49232.6578,GTO/AST,0
science,HST,CALFGS,FGS,HST,NOCHANGE;F583W,Optical,PROXCEN-6-REF,CALIBRATION;ASTROMETRIC;,f0zk0705m,217.4860769,-62.66237083,1,48866.82777,117.75,49232.65473,GTO/AST,0
science,HST,CALFGS,FGS,HST,NOCHANGE;F583W,Optical,PROXCEN-7-REF,CALIBRATION;ASTROMETRIC;,f0zk0706m,217.434505,-62.686885,1,48866.82969,132.6,49232.65507,GTO/AST,0
science,HST,CALFGS,FGS,HST,NOCHANGE;F583W,Optical,PROXCEN-8-REF,CALIBRATION;ASTROMETRIC;,f0zk0707m,217.4203125,-62.69484778,1,48866.83174,136.65,49232.65542,GTO/AST,0
science,HST,CALFGS,FGS,HST,NOCHANGE;F583W,Optical,PROXCEN-10-REF,CALIBRATION;ASTROMETRIC;,f0zk0708m,217.3731942,-62.66267389,1,48866.83375,117.6,49232.65581,GTO/AST,0
science,HST,CALFGS,FGS,HST,NOCHANGE;F583W,Optical,PROXCEN-11-REF,CALIBRATION;ASTROMETRIC;,f0zk0709m,217.3725961,-62.66731583,1,48866.83554,117.75,49232.65617,GTO/AST,0
