#The following lines beginning with # are comments. Readable columns names and datatypes are provided as informational comment lines in addition to the database column names.
#If you want to re-upload this table import it as a Generic Table with these header lines unmodified.
#corr_id, ap_type, date_obs, obs_id, instrume, apername, fpx, fpy, fileName, zipname, isRestricted, fileSize, visitId, date_obs_mjd, dataURI
#@string, string, date, string, string, string, float, float, string, string, string, string, string, float, string
corr_id,ap_type,date_obs,obs_id,instrume,apername,fpx,fpy,fileName,zipname,isRestricted,fileSize,visitId,date_obs_mjd,dataURI
E2016101803,MCS,1/1/1900 12:00:00 AM,,,,0,0,E2016101803-OPS-tcomeau-MCS-SUR-01.fits,,True,8640,,15020,mast:JWST/product/E2016101803-OPS-tcomeau-MCS-SUR-01.fits
E2016101803,MCS,1/1/1900 12:00:00 AM,,,,0,0,E2016101803-OPS-tcomeau-MCS-SUR-01.zip,,True,8640,,15020,mast:JWST/product/E2016101803-OPS-tcomeau-MCS-SUR-01.zip
E2016101804,MCS,1/1/1900 12:00:00 AM,,,,0,0,E2016101804-OPS-tcomeau-MCS-CONFIRM-02.fits,,True,8640,,15020,mast:JWST/product/E2016101804-OPS-tcomeau-MCS-CONFIRM-02.fits
E2016101804,MCS,1/1/1900 12:00:00 AM,,,,0,0,E2016101804-OPS-tcomeau-MCS-CONFIRM-02.zip,,True,8640,,15020,mast:JWST/product/E2016101804-OPS-tcomeau-MCS-CONFIRM-02.zip
E2016101804,MCS,1/1/1900 12:00:00 AM,,,,0,0,E2016101804-OPS-tcomeau-MCS-SUR-01.fits,,True,8640,,15020,mast:JWST/product/E2016101804-OPS-tcomeau-MCS-SUR-01.fits
E2016101804,MCS,1/1/1900 12:00:00 AM,,,,0,0,E2016101804-OPS-tcomeau-MCS-SUR-01.zip,,True,8640,,15020,mast:JWST/product/E2016101804-OPS-tcomeau-MCS-SUR-01.zip
E2016101806,MCS,1/1/1900 12:00:00 AM,,,,0,0,E2016101806-OPS-tcomeau-MCS-CONFIRM-02.fits,,True,8640,,15020,mast:JWST/product/E2016101806-OPS-tcomeau-MCS-CONFIRM-02.fits
E2016101806,MCS,1/1/1900 12:00:00 AM,,,,0,0,E2016101806-OPS-tcomeau-MCS-CONFIRM-02.zip,,True,8640,,15020,mast:JWST/product/E2016101806-OPS-tcomeau-MCS-CONFIRM-02.zip
E2016101806,MCS,1/1/1900 12:00:00 AM,,,,0,0,E2016101806-OPS-tcomeau-MCS-SUR-01.fits,,True,8640,,15020,mast:JWST/product/E2016101806-OPS-tcomeau-MCS-SUR-01.fits
E2016101806,MCS,1/1/1900 12:00:00 AM,,,,0,0,E2016101806-OPS-tcomeau-MCS-SUR-01.zip,,True,8640,,15020,mast:JWST/product/E2016101806-OPS-tcomeau-MCS-SUR-01.zip
E201610190D,MCS,1/1/1900 12:00:00 AM,,,,0,0,E201610190D-OPS-tcomeau-MCS-CONFIRM-02.fits,,True,8640,,15020,mast:JWST/product/E201610190D-OPS-tcomeau-MCS-CONFIRM-02.fits
E201610190D,MCS,1/1/1900 12:00:00 AM,,,,0,0,E201610190D-OPS-tcomeau-MCS-CONFIRM-02.zip,,True,8640,,15020,mast:JWST/product/E201610190D-OPS-tcomeau-MCS-CONFIRM-02.zip
E201610190D,MCS,1/1/1900 12:00:00 AM,,,,0,0,E201610190D-OPS-tcomeau-MCS-SUR-01.fits,,True,8640,,15020,mast:JWST/product/E201610190D-OPS-tcomeau-MCS-SUR-01.fits
E201610190D,MCS,1/1/1900 12:00:00 AM,,,,0,0,E201610190D-OPS-tcomeau-MCS-SUR-01.zip,,True,8640,,15020,mast:JWST/product/E201610190D-OPS-tcomeau-MCS-SUR-01.zip
E201610190E,MCS,1/1/1900 12:00:00 AM,,,,0,0,E201610190E-OPS-tcomeau-MCS-CONFIRM-02.fits,,True,8640,,15020,mast:JWST/product/E201610190E-OPS-tcomeau-MCS-CONFIRM-02.fits
E201610190E,MCS,1/1/1900 12:00:00 AM,,,,0,0,E201610190E-OPS-tcomeau-MCS-CONFIRM-02.zip,,True,8640,,15020,mast:JWST/product/E201610190E-OPS-tcomeau-MCS-CONFIRM-02.zip
